nodenumber,x-coordinate,y-coordinate,temperature,hole_size,leak_status
15546,-0.498558,-0.835198,303.364223,25mm,0
15547,0.546167,-2.300803,299.449561,30mm,0
15548,1.404455,-2.367639,301.123244,40mm,0
15549,2.348730,-2.004732,295.492717,20mm,0
15550,-1.661999,2.635275,299.331942,25mm,0
15551,-2.633532,-1.338734,301.534950,20mm,0
15552,0.951387,-1.342645,328.379089,30mm,1
15553,-1.605407,-0.027823,333.280555,25mm,1
15554,0.911468,0.711473,334.080568,20mm,1
15555,0.693899,2.748207,300.906797,20mm,0
15556,2.125211,2.724460,332.016059,25mm,1
15557,-1.794776,1.645563,295.995735,25mm,0
15558,-1.897824,0.853868,334.135689,20mm,1
15559,-1.020594,-1.862466,299.972662,20mm,0
15560,-0.087763,-1.793499,302.167727,25mm,0
15561,0.777717,2.608504,328.385127,40mm,1
15562,0.620579,-2.660934,304.179796,25mm,0
15563,0.740226,-0.188891,298.679536,30mm,0
15564,-2.453206,0.563906,302.299199,30mm,0
15565,-2.641435,-1.814414,325.240256,20mm,1
15566,1.290322,0.250984,332.233699,40mm,1
15567,-1.025557,-1.112474,300.321713,25mm,0
15568,-1.814514,-2.961071,300.523687,20mm,0
15569,-2.973590,-2.998019,302.401903,40mm,0
15570,-0.627656,-2.796089,330.543157,40mm,1
15571,-2.007218,-1.442461,330.108753,25mm,1
15572,2.859903,-1.655686,301.522298,40mm,0
15573,-1.893073,-0.772590,301.666304,20mm,0
15574,-2.179241,0.994796,299.463158,25mm,0
15575,-2.124328,1.463801,322.755069,20mm,1
15576,1.717011,-1.381698,301.048047,40mm,0
15577,2.240048,0.411433,299.242918,20mm,0
15578,2.000993,-1.576966,322.775827,40mm,1
15579,-2.815003,1.959760,299.185789,40mm,0
15580,0.824570,0.065909,324.493179,40mm,1
15581,1.404908,-0.952088,298.530317,40mm,0
15582,-2.358700,1.926663,305.364647,25mm,0
15583,1.324560,0.435323,327.206048,20mm,1
15584,-2.102948,0.461457,300.448585,20mm,0
15585,-1.680683,1.077424,319.109427,25mm,1
15586,-0.358288,-1.603166,341.058288,40mm,1
15587,-0.394907,-1.805214,321.046919,25mm,1
15588,0.854594,-1.706983,358.653381,40mm,1
15589,0.430329,-0.360464,318.811747,25mm,1
15590,-1.507706,-1.991359,300.896355,40mm,0
15591,-0.426890,-1.205284,302.238369,30mm,0
15592,-2.049490,0.460249,343.124068,25mm,1
15593,0.316174,2.246633,298.637799,30mm,0
15594,2.624396,-2.938180,297.564566,40mm,0
15595,1.297967,-1.654780,324.085827,30mm,1
15596,2.234338,-1.292121,326.096658,25mm,1
15597,0.941830,0.815316,329.768034,40mm,1
15598,0.287141,-1.257215,333.266381,25mm,1
15599,-0.948568,0.166065,297.501735,40mm,0
15600,-1.121582,0.979961,310.000000,25mm,1
15601,1.301691,-1.135661,326.419326,25mm,1
15602,2.313370,0.796682,302.129260,30mm,0
15603,-2.253545,-2.730262,303.646007,20mm,0
15604,2.608685,0.488062,298.047487,40mm,0
15605,-2.072772,2.188983,304.837366,30mm,0
15606,-2.332701,-2.808950,299.468623,30mm,0
15607,0.851709,1.495549,305.431091,40mm,0
15608,0.058356,-1.199598,302.469640,20mm,0
15609,-1.061205,-1.007929,336.284795,25mm,1
15610,0.739282,1.811280,297.517546,20mm,0
15611,0.180493,1.828650,302.068639,25mm,0
15612,-1.165279,0.568621,298.710081,20mm,0
15613,0.908641,-1.042961,299.618048,25mm,0
15614,-1.592304,0.246600,302.694416,40mm,0
15615,0.922395,-1.225657,303.560879,30mm,0
15616,1.226815,-2.595988,302.386865,40mm,0
15617,1.547701,2.424055,327.984437,30mm,1
15618,-2.827192,-0.511016,297.806572,25mm,0
15619,1.582450,1.260478,337.777775,30mm,1
15620,-0.943594,-2.208568,298.083270,40mm,0
15621,1.249176,-1.018034,305.360026,25mm,0
15622,-1.742482,2.151756,314.672059,20mm,1
15623,0.757010,-0.359457,334.745783,20mm,1
15624,2.393739,-1.776546,341.299975,25mm,1
15625,-2.628719,-0.273391,295.000000,30mm,0
15626,-1.450774,-1.665342,300.930040,20mm,0
15627,-0.637126,2.157834,340.103395,20mm,1
15628,1.000023,-0.428082,318.815439,40mm,1
15629,-2.066696,-1.668525,332.929126,30mm,1
15630,-0.008731,2.253920,298.142644,20mm,0
15631,1.419741,2.280661,305.055895,25mm,0
15632,2.596205,0.743774,296.573269,40mm,0
15633,-2.862712,-0.413012,302.473255,30mm,0
15634,-0.885147,-1.958778,298.861293,40mm,0
15635,-2.640341,1.093071,295.611593,25mm,0
15636,1.197385,-2.120124,342.010143,40mm,1
15637,2.231793,-0.916935,334.781421,25mm,1
15638,0.666666,-1.343214,319.554932,20mm,1
15639,-1.697744,0.855987,340.180973,40mm,1
15640,0.387542,0.312236,316.063371,25mm,1
15641,0.471236,-0.981422,334.062731,40mm,1
15642,-0.348645,0.852319,300.474591,40mm,0
15643,-1.164072,-2.068399,305.422655,20mm,0
15644,1.549155,-2.040453,318.500054,20mm,1
15645,2.743660,0.456041,349.316052,40mm,1
15646,2.547737,-0.614449,306.194444,40mm,0
15647,-1.194254,1.493506,300.235919,25mm,0
15648,0.362454,-0.671469,328.052373,20mm,1
15649,-2.690327,-2.904145,300.056635,25mm,0
15650,1.902466,-2.156574,320.398800,25mm,1
15651,-2.290172,-1.095810,310.000000,20mm,1
15652,-2.362717,1.655264,302.010532,30mm,0
15653,1.405661,1.064527,338.931543,40mm,1
15654,-0.056644,-1.566828,302.008362,40mm,0
15655,-1.187707,1.283733,302.623953,20mm,0
15656,0.881653,-2.880526,316.784124,40mm,1
15657,-1.488359,-2.866499,303.255814,25mm,0
15658,1.916003,-2.215810,299.414313,40mm,0
15659,1.558942,-0.967059,298.256579,30mm,0
15660,0.030431,0.181314,321.809685,25mm,1
15661,2.713584,0.198332,300.378460,30mm,0
15662,-1.256098,-1.598526,300.018184,40mm,0
15663,-1.411499,1.228569,312.404796,25mm,1
15664,1.096463,2.644302,304.968502,30mm,0
15665,-2.393955,-0.716868,321.609124,30mm,1
15666,0.407902,0.923655,328.166822,30mm,1
15667,-1.023879,-2.170607,303.919355,25mm,0
15668,-0.071366,-2.407520,302.466071,20mm,0
15669,0.047955,-0.802712,310.000000,30mm,1
15670,-1.533831,1.511951,338.427203,25mm,1
15671,-1.391141,-1.105989,298.284864,20mm,0
15672,1.581692,-1.450414,300.831806,20mm,0
15673,-1.786346,-0.930861,326.261324,20mm,1
15674,-2.239189,2.199574,302.679862,40mm,0
15675,1.342478,-2.849849,307.065445,25mm,0
15676,-1.103013,0.926296,326.835734,20mm,1
15677,0.185788,-1.056172,315.321819,20mm,1
15678,-1.266368,-2.552418,302.344176,20mm,0
15679,0.421643,-1.358219,328.945738,20mm,1
15680,-1.601534,-1.374886,335.819322,30mm,1
15681,-0.063329,-2.940461,300.315984,30mm,0
15682,1.589087,2.491058,295.995650,20mm,0
15683,-0.048564,2.457902,317.786578,30mm,1
15684,-0.384470,-1.003186,340.177810,25mm,1
15685,-1.301674,-0.634439,343.144941,30mm,1
15686,-2.557221,0.323126,301.560231,25mm,0
15687,1.651974,-0.267583,301.475775,40mm,0
15688,-0.814880,2.975768,320.506227,25mm,1
15689,-1.518507,-1.966694,302.283889,30mm,0
15690,1.056009,1.174718,306.045242,30mm,0
15691,-1.785381,1.140344,342.384080,40mm,1
15692,-0.094962,1.764087,298.051351,30mm,0
15693,-1.755402,1.336048,318.280703,30mm,1
15694,0.052431,1.445363,323.861337,30mm,1
15695,-0.351626,-2.044104,329.843814,30mm,1
15696,-2.946610,2.544169,310.000000,25mm,1
15697,1.188781,-1.481059,330.737430,20mm,1
15698,2.534199,-2.707732,300.052043,30mm,0
15699,0.581464,2.997346,302.144216,30mm,0
15700,-1.738412,-0.725838,318.600533,30mm,1
15701,0.934925,0.223654,299.780737,25mm,0
15702,-2.465253,1.531623,301.354292,25mm,0
15703,2.353679,0.701635,295.643200,20mm,0
15704,0.849593,-1.628338,319.968313,25mm,1
15705,2.702755,0.489734,299.982409,25mm,0
15706,-1.109664,0.142034,299.073938,20mm,0
15707,1.046181,1.897622,300.797066,30mm,0
15708,2.158678,-0.083428,304.883987,30mm,0
15709,1.934534,2.145374,299.323449,30mm,0
15710,2.015054,-1.125235,300.998952,20mm,0
15711,0.555597,0.267673,299.720565,40mm,0
15712,1.451378,2.090552,302.698433,20mm,0
15713,2.219998,-0.650266,333.187688,30mm,1
15714,-2.323764,-0.758110,333.910429,25mm,1
15715,3.064967,-1.647033,318.736166,25mm,1
15716,-1.125616,-2.844838,299.883791,25mm,0
15717,2.063247,1.978917,302.216333,30mm,0
15718,-1.531483,1.055778,310.966725,25mm,1
15719,2.228135,0.851325,299.132209,20mm,0
15720,-2.092902,1.861819,297.884016,25mm,0
15721,-1.960722,-0.709285,303.819714,25mm,0
15722,1.758023,1.174753,338.850848,25mm,1
15723,-1.742452,1.061081,317.578122,25mm,1
15724,0.236948,1.744339,300.532821,20mm,0
15725,2.274646,0.296993,331.232682,40mm,1
15726,-1.845692,1.667167,331.968039,30mm,1
15727,-1.681389,1.095744,310.000000,20mm,1
15728,-1.709420,1.508549,330.392552,25mm,1
15729,-1.031379,1.922070,301.800145,30mm,0
15730,-0.242330,-1.277999,296.757260,40mm,0
15731,-0.948085,2.397511,300.795658,20mm,0
15732,2.457683,-2.849782,303.359254,30mm,0
15733,-2.888576,2.331856,300.541887,40mm,0
15734,-1.470913,-1.068603,314.760890,40mm,1
15735,1.755239,-1.878556,299.269123,40mm,0
15736,-2.209710,2.191775,295.616643,25mm,0
15737,-1.897566,0.068921,302.320090,20mm,0
15738,0.315327,-1.225592,340.873654,40mm,1
15739,-1.453469,-1.641422,295.962747,25mm,0
15740,0.242882,2.456922,301.284984,30mm,0
15741,0.557640,0.480517,301.507308,30mm,0
15742,1.173518,0.194058,299.741105,20mm,0
15743,-2.758019,-1.793181,303.050746,20mm,0
15744,0.494469,1.430084,311.209974,30mm,1
15745,2.241547,0.709527,336.534381,40mm,1
15746,-2.169729,1.488971,302.357581,20mm,0
15747,1.793953,-2.810006,300.409825,25mm,0
15748,1.023480,2.366339,302.435966,20mm,0
15749,2.625923,-1.728801,304.022716,30mm,0
15750,1.786515,1.974103,297.956851,30mm,0
15751,1.516849,-0.684292,318.055698,25mm,1
15752,2.506815,-2.162146,300.572052,25mm,0
15753,1.119960,-0.949671,335.540030,40mm,1
15754,1.153437,-1.567353,303.024342,40mm,0
15755,-0.773282,-2.419862,296.974946,25mm,0
15756,-2.113103,0.689999,310.000000,25mm,1
15757,1.192858,-0.894846,313.085618,40mm,1
15758,0.663475,0.333571,316.568054,30mm,1
15759,2.129270,1.155026,327.091931,30mm,1
15760,-2.629918,-1.747525,302.000424,20mm,0
15761,2.492930,-2.796324,301.519219,20mm,0
15762,1.815431,0.196220,302.457070,40mm,0
15763,-2.201330,2.220222,319.535700,25mm,1
15764,-1.772163,1.296720,329.522177,40mm,1
15765,1.184829,1.080845,303.051205,40mm,0
15766,1.130119,2.826175,303.141663,40mm,0
15767,-1.396274,-0.093229,331.114817,30mm,1
15768,0.510094,2.974177,337.060387,40mm,1
15769,-0.041347,1.692589,301.247218,20mm,0
15770,0.156245,-2.987571,326.697686,20mm,1
15771,1.683270,1.584080,341.621744,30mm,1
15772,-1.018709,0.213790,302.075357,25mm,0
15773,-2.892101,-1.032739,301.297751,20mm,0
15774,0.602151,0.127147,303.070844,40mm,0
15775,2.362987,0.898872,299.822501,40mm,0
15776,-1.898750,-2.752469,302.509827,25mm,0
15777,0.277716,-2.001064,297.161559,25mm,0
15778,2.256136,1.990375,327.238313,25mm,1
15779,0.275134,-1.186024,336.895262,30mm,1
15780,0.966726,-2.816855,301.170418,25mm,0
15781,-1.009634,0.640443,331.448384,40mm,1
15782,0.863967,-2.450241,307.857782,40mm,0
15783,1.909241,0.109132,321.028034,30mm,1
15784,-2.098692,-1.416987,310.000000,25mm,1
15785,1.693266,-2.091173,322.228214,20mm,1
15786,-1.737590,1.711620,297.838382,20mm,0
15787,-2.173394,2.413337,332.744377,25mm,1
15788,-0.972180,-0.180927,302.852684,30mm,0
15789,-2.499904,-0.374608,301.821917,25mm,0
15790,-1.991397,-0.053198,332.374636,20mm,1
15791,-1.734181,2.049732,304.772828,40mm,0
15792,1.337485,1.246330,302.869026,20mm,0
15793,-1.647587,-1.558063,304.625851,20mm,0
15794,-0.660435,-2.282507,302.480793,20mm,0
15795,2.548162,2.264036,299.041867,40mm,0
15796,2.240952,-1.466413,327.592539,30mm,1
15797,2.878009,-2.288832,301.172059,30mm,0
15798,0.576301,2.974407,298.929509,20mm,0
15799,-2.246193,0.900106,320.730257,40mm,1
15800,-2.961056,-0.648214,342.736552,40mm,1
15801,-1.750038,0.148130,301.231569,30mm,0
15802,-0.389912,-1.244069,301.081018,40mm,0
15803,-0.694158,-0.865944,299.040289,20mm,0
15804,0.302782,0.399198,331.025847,25mm,1
15805,1.098686,2.595400,299.154857,25mm,0
15806,1.163108,0.650890,323.546805,20mm,1
15807,2.939666,-1.326150,304.068648,40mm,0
15808,1.404642,0.725245,302.346258,25mm,0
15809,-1.304698,-1.325950,301.609143,20mm,0
15810,1.008511,-1.770094,302.110658,30mm,0
15811,0.750549,2.677121,302.198402,25mm,0
15812,-1.372536,-1.815558,321.462790,40mm,1
15813,-2.208540,1.095598,325.840343,25mm,1
15814,1.527793,0.823257,329.670377,40mm,1
15815,-0.753978,2.092012,303.549822,30mm,0
15816,-1.222954,2.225524,300.617299,20mm,0
15817,1.504890,0.498664,328.084078,40mm,1
15818,1.105530,-1.322269,310.504667,40mm,1
15819,-0.404633,1.792522,303.513528,20mm,0
15820,-2.263580,-0.929339,325.405411,25mm,1
15821,-1.067496,1.914751,314.465753,40mm,1
15822,0.682248,1.761224,300.354886,30mm,0
15823,2.325458,1.113426,300.770128,30mm,0
15824,1.256311,1.002192,315.985126,25mm,1
15825,0.179788,-0.823068,319.649716,20mm,1
15826,-0.224792,1.484826,297.212022,20mm,0
15827,-0.120774,0.661812,302.733644,30mm,0
15828,-1.532132,2.661022,302.686679,25mm,0
15829,-0.404613,-2.001408,302.231093,25mm,0
15830,2.336966,1.207494,329.864308,40mm,1
15831,2.908184,-1.706035,302.386581,30mm,0
15832,1.817579,-0.602169,295.789171,20mm,0
15833,-0.819846,-1.162062,330.020444,40mm,1
15834,-2.007685,-0.553486,312.321394,40mm,1
15835,1.141253,1.316514,312.122039,30mm,1
15836,-2.336365,2.200697,300.139135,30mm,0
15837,-2.512622,2.955491,298.008028,20mm,0
15838,2.961009,-1.605987,300.939284,20mm,0
15839,-2.568090,1.559221,332.798857,40mm,1
15840,-0.518131,2.714524,299.634340,30mm,0
15841,1.847076,1.573711,303.973676,30mm,0
15842,1.756827,-2.621134,323.331905,40mm,1
15843,1.968258,0.377452,322.497462,40mm,1
15844,-2.542565,-1.351777,306.059016,30mm,0
15845,-2.577360,-0.172231,298.555614,25mm,0
15846,0.550083,0.243568,302.482377,40mm,0
15847,0.882818,-1.601778,298.397628,30mm,0
15848,2.187401,-1.535309,328.641573,40mm,1
15849,-1.889211,0.003252,315.019958,20mm,1
15850,0.427624,-1.770504,330.691974,25mm,1
15851,2.591476,-1.326768,304.541029,30mm,0
15852,-1.422716,-2.785510,296.710729,40mm,0
15853,-0.112341,2.308821,300.052301,40mm,0
15854,0.365445,1.005373,302.675418,20mm,0
15855,-0.220622,-1.056365,302.556923,20mm,0
15856,-0.656724,1.884782,298.443860,40mm,0
15857,-0.173595,-2.139146,306.240403,40mm,0
15858,-1.074810,1.239365,300.655535,40mm,0
15859,1.732679,-0.373090,301.136816,25mm,0
15860,-0.699113,-2.086631,307.252251,25mm,0
15861,-0.144144,-1.380974,299.837692,40mm,0
15862,2.208141,0.344726,329.779507,20mm,1
15863,-0.326659,-1.928869,323.976162,25mm,1
15864,1.893522,0.764674,302.043323,25mm,0
15865,1.147939,1.693726,299.532429,30mm,0
15866,1.357981,-0.971007,328.288902,40mm,1
15867,2.703186,0.603906,298.891884,40mm,0
15868,-1.251116,2.813054,298.720544,40mm,0
15869,-1.304163,2.572559,298.328530,25mm,0
15870,-0.907077,-2.334011,299.312054,20mm,0
15871,0.055178,-2.350677,302.818198,25mm,0
15872,-0.571007,-2.762032,301.426764,40mm,0
15873,-2.533728,-0.593584,297.382793,30mm,0
15874,-2.570888,0.132608,303.857399,30mm,0
15875,-0.182563,0.180928,328.369277,20mm,1
15876,1.140788,-0.642376,302.718877,30mm,0
15877,0.698829,-2.616931,330.984526,20mm,1
15878,0.828867,-0.244245,297.278638,30mm,0
15879,-0.462790,0.102902,301.774317,30mm,0
15880,-1.626346,-2.270263,301.203193,30mm,0
15881,0.735095,-1.109661,301.263197,30mm,0
15882,-1.853026,-0.878797,317.090338,40mm,1
15883,2.164769,-2.942504,302.716939,30mm,0
15884,-0.498063,-1.248136,327.657865,25mm,1
15885,0.594453,-1.380391,339.221842,20mm,1
15886,-1.929610,0.078417,301.742900,30mm,0
15887,1.363483,-1.716532,329.347890,40mm,1
15888,-2.439126,-2.748752,303.254996,25mm,0
15889,-1.425688,-1.022964,336.704161,20mm,1
15890,2.293199,1.131611,302.789793,40mm,0
15891,-1.058343,2.031943,303.417392,20mm,0
15892,-2.883471,-0.656448,329.424300,30mm,1
15893,0.826645,1.920405,298.739829,30mm,0
15894,-1.730041,-0.937083,325.196084,20mm,1
15895,-1.805973,-1.313566,322.743146,40mm,1
15896,0.783784,1.026974,300.897983,20mm,0
15897,-2.179186,-1.018050,338.490981,40mm,1
15898,-0.803088,1.966287,296.500059,40mm,0
15899,0.000712,1.713676,310.000000,25mm,1
15900,2.593298,-0.125202,333.058690,25mm,1
15901,0.161331,-1.125134,315.950583,40mm,1
15902,-0.834031,2.064245,302.647565,30mm,0
15903,-1.456523,1.832351,310.000000,20mm,1
15904,-1.968166,-0.985934,303.805574,30mm,0
15905,-0.848129,-2.963753,320.574120,40mm,1
15906,2.557275,0.943792,327.153779,40mm,1
15907,-1.786329,-2.714372,320.323728,20mm,1
15908,2.658624,-0.972534,320.097809,20mm,1
15909,-0.201752,-0.830004,300.645879,25mm,0
15910,2.485157,-0.983240,324.189674,20mm,1
15911,0.875930,-1.850533,330.819762,20mm,1
15912,-1.360084,1.776223,299.540698,20mm,0
15913,-2.311913,1.285581,302.672411,25mm,0
15914,1.158919,-0.647016,323.823345,30mm,1
15915,-0.713959,-0.505201,318.418301,20mm,1
15916,-2.333600,1.659350,300.620692,40mm,0
15917,-2.923267,2.485152,320.652177,40mm,1
15918,-1.321957,-1.850872,302.883549,30mm,0
15919,-0.198051,2.567054,303.287169,30mm,0
15920,2.405765,2.976946,300.176381,40mm,0
15921,-1.250269,1.856535,300.040099,40mm,0
15922,-1.193791,1.076716,315.463796,20mm,1
15923,-0.158889,-1.004237,328.047029,30mm,1
15924,2.398201,0.917125,316.711895,40mm,1
15925,1.986809,-1.307746,303.756730,25mm,0
15926,-0.988752,-1.957430,299.480445,25mm,0
15927,1.979996,-1.935799,300.067491,20mm,0
15928,0.658211,2.446560,303.793801,30mm,0
15929,-2.288984,-1.266690,300.834668,20mm,0
15930,2.025085,-0.093159,336.733883,30mm,1
15931,0.058848,0.962210,300.174091,25mm,0
15932,-2.879573,-1.067525,301.508659,25mm,0
15933,2.424843,1.985078,302.697980,25mm,0
15934,-2.423934,0.018177,302.739364,40mm,0
15935,0.887131,0.379744,332.088464,30mm,1
15936,-1.358002,2.880033,299.164417,25mm,0
15937,2.315241,-2.240132,300.410984,30mm,0
15938,2.283495,0.640989,300.188145,25mm,0
15939,1.536942,-1.274996,329.164580,20mm,1
15940,-1.682172,1.955378,303.192837,25mm,0
15941,0.856096,-1.783355,319.212801,25mm,1
15942,-1.342462,2.610654,301.126119,20mm,0
15943,-1.162454,-2.188555,298.412987,25mm,0
15944,2.669254,-2.963228,302.714726,40mm,0
15945,-0.318854,-0.239020,325.219049,25mm,1
15946,-0.892116,2.345504,302.558543,30mm,0
15947,2.153918,-1.353858,340.910383,40mm,1
15948,-0.740247,2.915812,323.442097,25mm,1
15949,1.997682,0.729022,345.716659,30mm,1
15950,-1.740834,0.802699,324.493694,40mm,1
15951,2.718748,0.100416,300.888484,25mm,0
15952,-1.816849,0.741262,325.570631,25mm,1
15953,-2.616745,-0.861493,299.233811,30mm,0
15954,-0.525253,0.030594,301.287243,40mm,0
15955,0.004962,-2.099761,297.476608,20mm,0
15956,-0.945366,1.205562,325.427244,20mm,1
15957,-2.182497,2.325378,301.711886,40mm,0
15958,1.992975,-0.035930,299.128001,30mm,0
15959,1.449849,-0.044586,300.877757,40mm,0
15960,0.650212,-0.051131,299.136517,40mm,0
15961,0.106354,0.166701,331.620565,40mm,1
15962,-0.993345,0.115876,308.000000,25mm,0
15963,0.023795,-1.781040,299.458175,30mm,0
15964,-2.542690,0.318980,299.094604,20mm,0
15965,0.691833,2.803057,297.235726,30mm,0
15966,0.731193,0.244468,340.042256,30mm,1
15967,1.029167,-2.406343,301.517041,20mm,0
15968,-2.288066,0.422324,300.279610,30mm,0
15969,1.924052,-0.293016,295.142402,25mm,0
15970,0.833040,-1.976710,310.000000,40mm,1
15971,0.391626,-1.069534,312.592091,30mm,1
15972,2.084882,-0.151171,312.020104,20mm,1
15973,1.398822,1.248230,330.874035,40mm,1
15974,0.853731,0.333727,310.000000,40mm,1
15975,-2.153526,1.615947,298.800984,20mm,0
15976,0.299515,0.368019,320.522101,25mm,1
15977,1.997094,0.686460,300.487669,25mm,0
15978,0.301728,-0.950759,310.000000,20mm,1
15979,-2.573630,-2.007835,297.603927,25mm,0
15980,-1.144248,0.638039,327.906906,20mm,1
15981,-0.247122,-2.019293,300.834945,25mm,0
15982,3.471749,-1.567766,329.378409,40mm,1
15983,-0.079988,1.188452,302.342062,40mm,0
15984,-2.199161,-1.334755,318.192209,20mm,1
15985,-0.502232,0.579255,310.000000,30mm,1
15986,-1.913104,1.086707,298.543782,30mm,0
15987,-2.583635,-2.460739,303.344789,40mm,0
15988,-0.232966,-1.834046,299.724455,20mm,0
15989,0.243666,2.097601,300.404416,30mm,0
15990,-2.351715,-0.509784,323.462253,30mm,1
15991,1.995075,-1.567680,329.457193,40mm,1
15992,-2.220873,-1.717105,330.431030,30mm,1
15993,0.974230,0.892955,301.797802,25mm,0
15994,1.252371,-2.193414,302.318702,20mm,0
15995,2.900491,-1.176675,300.610185,20mm,0
15996,-1.180061,0.831419,301.326860,40mm,0
15997,0.306800,1.485478,324.500845,25mm,1
15998,-1.881276,-0.983997,298.792634,40mm,0
15999,1.313253,-2.394187,334.732777,20mm,1
16000,-0.971305,-2.264285,298.700255,20mm,0
16001,-1.225055,-2.993327,301.919050,30mm,0
16002,0.159592,0.330684,332.724080,30mm,1
16003,0.859815,0.108275,299.524858,20mm,0
16004,-2.384592,-0.643616,295.451749,40mm,0
16005,0.710078,-2.321402,304.577880,30mm,0
16006,1.812699,1.704568,298.424762,25mm,0
16007,-2.278289,1.469575,311.890309,25mm,1
16008,-1.423195,-0.610454,305.157578,30mm,0
16009,2.900123,1.014636,314.104231,20mm,1
16010,0.602128,-0.106478,299.932549,30mm,0
16011,2.181621,-1.682535,318.590194,20mm,1
16012,-2.382323,1.314137,304.745244,30mm,0
16013,1.575986,-0.945263,320.063622,40mm,1
16014,1.248910,1.672048,300.977823,30mm,0
16015,2.524131,-0.085060,302.518138,30mm,0
16016,-0.656481,0.339741,310.000000,40mm,1
16017,1.098545,-0.181296,334.212818,25mm,1
16018,-1.796122,-2.608557,302.881091,20mm,0
16019,2.116789,-2.481091,310.083517,30mm,1
16020,0.488916,-0.455584,305.990424,30mm,0
16021,0.089684,1.883904,304.862104,20mm,0
16022,-1.052252,0.736127,305.622347,20mm,0
16023,0.897307,1.478061,299.749730,20mm,0
16024,-2.813109,2.344868,304.470221,20mm,0
16025,-0.657076,-2.184492,303.104642,20mm,0
16026,1.866323,0.989342,333.619178,40mm,1
16027,0.434514,2.356494,302.065920,40mm,0
16028,-1.072469,-2.381885,299.236708,40mm,0
16029,1.584390,0.799875,333.212079,30mm,1
16030,-0.072740,1.212986,297.651277,40mm,0
16031,0.046524,-1.397167,299.853419,40mm,0
16032,2.169297,-1.241879,319.383686,30mm,1
16033,-0.081103,-0.995727,300.235973,40mm,0
16034,-0.165860,-1.164740,327.945655,30mm,1
